TIME_GRP,B_NAME,LENGTH_RH_BOW_MM,LENGTH_RH_P_MM,LENGTH_RH_S_MM,TWA_SGP_DEG,TWS_MHU_TM_KM_H_1,BDE_BOAT_RACE_STATUS_UNK,HEADING_DEG,DB_STOW_STATE_P_UNK,DB_STOW_STATE_S_UNK,ANGLE_PILOT_P_R_DEG,ANGLE_DB_CANT_P_DEG,ANGLE_RUDDER_OFFSET_DEG,ANGLE_RUDDER_DEG,ANGLE_FLAP_4_TWIST_DEG,ANGLE_FLAP_1_TWIST_DEG,ANGLE_CA1_DEG,ANGLE_JORAL_P_L_DEG,ANGLE_CA5_DEG,ANGLE_CA6_DEG,ANGLE_FLAP_2_TWIST_DEG,ANGLE_RUD_RAKE_P_DEG,ANGLE_DB_RAKE_P_TARG_DEG,ANGLE_DB_CANT_S_DEG,ANGLE_RUD_AVG_DEG,ANGLE_RUD_DIFF_TACK_DEG,ANGLE_CA1_TARG_DEG,ANGLE_RUD_DIFF_DEG,ANGLE_CA4_TARG_DEG,ANGLE_FLAP_3_TWIST_DEG,ANGLE_JORAL_S_R_DEG,ANGLE_DB_RAKE_S_DEG,ANGLE_CA5_TARG_DEG,ANGLE_DB_RAKE_S_TARG_DEG,ANGLE_WING_TWIST_ABS_DEG,ANGLE_CA2_DEG,ANGLE_WING_TWIST_DEG,ANGLE_RUD_RAKE_P_TARG_DEG,ANGLE_CA6_TARG_DEG,ANGLE_DB_RAKE_LIM_DEG,ANGLE_CA4_DEG,ANGLE_JORAL_S_L_DEG,ANGLE_PILOT_P_L_DEG,ANGLE_PILOT_S_R_DEG,ANGLE_RUD_RAKE_S_TARG_DEG,ANGLE_FLAP_5_TWIST_DEG,ANGLE_JORAL_P_R_DEG,ANGLE_DB_RAKE_S_AOA_DEG,ANGLE_CA2_TARG_DEG,ANGLE_WING_ROT_DEG,ANGLE_PILOT_S_L_DEG,ANGLE_DB_RAKE_P_DEG,ANGLE_RUD_RAKE_S_DEG,ANGLE_DB_RAKE_P_AOA_DEG,ANGLE_CA3_TARG_DEG,ANGLE_CA3_DEG,PK,TIME_SAILED,BOAT_SPEED_KNOTS,FOILING,TIME_FOILING,MANEUVER,MANEUVER_ID,TIME_IN_MANEUVER,LATITUDE,LONGITUDE,BDE_LEG_NUM_UNK
267,DEN,0.667137563,0.676285565,0.677550733,-21.1077878,34.06639938,2,210.4154931,1,5,287.5386697,6.42357819,68.87200076,68.27444117,-2.506219882,-2.613214582,20.22119339,301.2718032,15.10175999,12.13156002,0,-1.129344565,6.999882659,-10.15755851,2.582551515,7.423792373,20.03972551,-7.423792373,17.44204918,0,282.2651626,3.185613676,14.82736568,3.187067012,8.089633364,0,-8.079869609,-1.071673756,11.75161965,-1.353130057,17.60798009,54.27331152,268.685845,132.8048185,6.328027686,-2.960434932,290.9664685,2.130226933,0,-20.19466835,187.473639,6.982553615,6.294447488,5.930774492,0,0,267-DEN,1,27.74919033,Yes,1,N,X,0,32.289132,-64.8474007,3
334,NZL,1.052721381,1.00204432,1.083564878,54.00399375,40.83192101,2,123.5299407,5,1,168.0055644,-10.50363651,68.87200076,66.14358607,9.255357972,7.159829467,-22.13216079,238.5828244,-5.726620992,4.923585406,0,5.90836763,2.653575664,6.19173553,2.729857991,6.357019278,-21.91963604,6.357019278,-15.037032,0,80.68485391,4.982538476,-6.099346122,4.999916185,27.05574705,0,27.06533322,5.931250471,4.079927696,-1.753277437,-14.97233132,248.0751754,35.99177404,134.0353044,-0.413420652,10.65014578,223.9927617,4.29435807,0,20.06497159,121.4228,2.529958845,-0.448651434,1.855581611,0,0,334-NZL,1,26.9248391,Yes,1,N,X,0,32.2814999,-64.8427855,3
341,AUS,-0.03730832,0.101563908,-0.151678324,-58.52623126,30.66605873,2,236.572044,1,5,302.4803096,6.323680697,68.87200076,61.13690032,-5.444102596,-4.736946645,21.12235318,110.3484065,10.97112881,4.473266338,0,-1.074008294,4.999916185,-10.73152578,2.674301873,7.496620119,21.03966179,-7.496620119,16.07001956,0,120.1483687,2.211071186,10.77099488,2.231888535,16.64908812,0,-16.66892982,-1.052125968,5.010173848,-3.39694293,16.40565676,299.4260676,184.66109,27.2904665,6.447748522,-6.487880152,102.2183981,0.623911634,0,-21.99326889,213.8412428,4.999549062,6.422612145,3.408768549,0,0,341-AUS,1,12.28967809,No,0,Y,AUS-5,11,32.279192,-64.8399052,3
343,AUS,0.104268178,0.239101872,-0.046286982,-66.61092811,27.57486649,2,241.3719458,1,5,302.4803096,6.324270228,68.87200076,68.77773732,-5.500700105,-4.826529698,21.12235318,140.93482,10.78534681,4.40621992,0,-1.071297776,4.999916185,-10.71886175,2.676340684,7.495277133,21.03966179,-7.495277133,16.07001956,0,120.0384983,2.777029198,10.77099488,2.728824711,16.71613326,0,-16.7257126,-1.052125968,5.010173848,-4.132930818,16.30580964,299.4919925,184.66109,27.2904665,6.447748522,-6.398482368,101.932746,1.923043389,0,-23.30931657,213.8412428,4.99774205,6.423979037,4.143756241,0,0,343-AUS,1,15.39328169,No,0,Y,AUS-5,13,32.2791295,-64.8400347,3
59,ESP,1.068331599,1.061996222,1.094723344,145.798625,94.57496796,2,34.33942492,5,1,355.0836672,-10.24928112,68.87200076,68.67372037,2.614332171,1.37495027,-29.28251678,205.4695209,-25.29323552,-22.92301302,0,3.556435745,1.700540692,6.187392383,1.699936434,3.712998408,-29.49955629,3.712998408,-27.73482836,0,249.8330202,6.964610281,-25.38574701,6.999882659,6.359505039,0,6.359505039,3.616404592,-22.69669812,-0.597486859,-27.90756726,352.952293,302.7000504,206.1067365,-0.103457716,2.370222491,41.44107654,5.457438114,0,81.35544871,218.1040048,1.662677539,-0.15656281,0.142896522,0,0,59-ESP,1,42.71781202,Yes,1,Y,ESP-1,-11,32.284099,-64.8391897,2
59,NZL,1.041817784,1.003239989,1.231223822,139.367961,45.71241188,2,31.20247613,5,5,340.7572907,-10.33180859,68.87200076,70.4788574,0.187813474,-0.034030344,-32.37351548,233.5070649,-32.20839224,-31.11947567,0,4.870610885,2.053994124,-11.18091039,1.758512243,6.224197284,-32.45950756,6.224197284,-32.18531303,0,78.17993667,0.416626145,-31.82924502,0.389352959,1.254037779,0,1.320744288,4.752554908,-31.4237162,-0.924130998,-32.39620537,270.4656557,110.4362973,278.2221278,-1.210573764,1.166961192,222.8721325,-0.88735203,0,24.7607847,207.8206359,1.735485114,-1.353586399,0.433242101,0,0,59-NZL,1,34.77057328,Yes,1,Y,NZL-1,-4,32.2845287,-64.8400012,2
60,DEN,1.229082465,1.094558239,1.200741529,138.8242233,48.11255035,2,39.89933209,5,1,168.4010734,-10.22937624,68.87200076,68.62433127,-0.077036523,-0.181216058,-25.90903171,63.08448095,-26.16728458,-25.75302848,0,3.312812929,1.206692509,6.526553537,1.428479317,3.768667438,-26.03966762,3.768667438,-26.03966762,0,27.99360203,7.028281731,-26.03966762,6.999882659,0.156003242,0,0.156003242,3.358072751,-26.03966762,-1.363013981,-26.07957983,53.8118776,306.6551944,81.47588544,-0.409471575,0.414255829,289.5821804,6.234294865,0,23.09951194,157.2827275,1.134060918,-0.455854402,0.356240202,0,0,60-DEN,1,40.47548354,Yes,1,Y,DEN-1,-9,32.283818,-64.8398649,2
523,GBR,1.127600551,0.97392869,-0.85975796,63.70117873,39.70766945,2,117.522038,5,7,147.9222401,-10.28269953,68.87200076,64.16507835,7.704537054,7.263591994,-24.26920574,127.1577547,-9.310807155,-0.74507396,0,5.622112267,2.863424048,-3.739196026,1.997342827,7.249538879,-24.03942964,7.249538879,-16.76728625,0,282.2871285,6.929324243,-9.250826141,6.999882659,23.52413285,0,23.52413285,5.59102893,-1.148105494,-1.910400923,-17.00561375,50.97735934,147.1312086,107.8434824,-1.499974855,8.55600295,242.5160025,6.371351576,0,27.13730121,279.3207774,2.829930934,-1.627426505,2.26294071,0,0,523-GBR,1,27.02490511,Yes,1,Y,GBR-8,4,32.2925099,-64.8524667,5
529,USA,0.454434335,-0.284859389,-0.540755749,73.7401293,3.487303448,2,114.3920902,5,1,18.41337379,-9.955620555,68.87200076,47.52271796,10.14917872,9.861463836,-20.13929259,126.4326482,-0.128648854,0.133456067,0,6.175036998,7.80655532,6.258995818,2.526764664,7.296544241,-20.13929259,7.296544241,-10.2778279,0,9.536281945,2.970802092,-0.128648854,2.999949711,20.27274936,0,20.27274936,6.331195186,0.133456067,-8.026865633,-10.2778279,4.108950878,350.3375053,22.45640524,-1.03566009,0.262104908,229.1344461,5.999751719,0,5.342393823,100.5923965,7.846817578,-1.12150767,10.87576656,0,0,529-USA,1,0.407483804,Yes,1,N,X,0,32.2882624,-64.8413962,3
538,ESP,0.654891491,0.708449185,0.599597871,17.86137157,57.52065125,2,220.2163228,1,5,245.7899854,6.459187808,68.87200076,71.58105869,-4.110771123,-2.928597072,21.59558454,174.2898303,14.5157605,9.603263902,0,-1.030874582,4.999916185,-10.36048941,2.668433459,7.398616296,21.45964499,-7.398616296,18.70086841,0,69.54454217,3.32317646,15.02858476,3.108997736,11.99232149,0,-12.07822051,-1.064445495,10.8248347,-0.622066896,18.65648243,87.49648546,41.74870143,236.7370887,6.348268951,-5.038852105,143.2639555,1.651976553,0,31.05760099,159.2163541,4.99999089,6.367741394,3.381018344,0,0,538-ESP,1,31.85831657,Yes,1,N,X,0,32.2951639,-64.8504895,5
540,FRA,1.178692937,1.007878304,-0.853141785,57.49732474,48.74689407,2,120.5849817,5,1,35.33258565,-9.66618702,68.87200076,64.02638452,8.965009191,9.222627705,-22.1321625,85.16734997,-3.934183412,4.914000089,0,6.231380082,1.507859668,6.37666589,2.471170979,7.520418205,-21.99956633,7.520418205,-12.6884373,0,225.8165178,5.019788193,-3.468441991,4.999916185,27.04616258,0,27.03581997,6.210956963,6.350084501,-2.100411663,-12.90902082,215.511183,60.51363873,332.671221,-1.288917421,8.848183074,231.7931792,4.817791325,0,21.45540515,101.3394757,1.491432957,-1.28903823,1.276806535,0,0,540-FRA,1,32.09866483,Yes,1,Y,FRA-9,-8,32.2961707,-64.8441719,5
582,ESP,1.096039772,1.041254044,1.061623812,78.39314786,90.25601578,2,138.5726811,5,1,306.2596718,-10.34973442,68.87200076,69.39345838,5.323090854,3.553025773,-21.52322381,262.3356542,-12.63680961,-7.055690427,0,6.387825565,2.805731574,6.192666143,2.612242133,7.551166863,-21.45964499,7.551166863,-17.61493834,0,126.6963208,4.989015203,-12.49714675,4.999916185,14.46753253,0,14.45723602,6.3918494,-6.638688595,-1.507916231,-17.95990046,133.3321638,14.94163987,241.7908823,-1.108025304,5.581119179,330.5618127,4.108030083,0,76.37925975,109.9089453,2.781118134,-1.163341085,1.9001328,0,0,582-ESP,1,28.4277832,Yes,1,N,X,0,32.2909865,-64.8507255,5
543,FRA,0.436033785,0.422768474,-0.856814265,54.84353328,48.9731575,2,119.3780053,5,4,35.33258565,-9.653230151,68.87200076,63.88243146,9.021937964,9.282630917,-22.14250852,85.16734997,-3.847566795,5.738786412,0,6.240851847,3.499180404,-10.92850843,2.476586679,7.528529909,-21.99956633,7.528529909,-12.6884373,0,225.8824428,-1.505540392,-3.468441991,-1.698892482,27.88129494,0,27.8621004,6.210956963,6.350084501,-1.669665889,-12.85987761,215.3573672,60.55759099,332.8470028,-1.288917421,9.557533224,231.837111,-2.126539911,0,19.17997715,287.8023423,3.452688587,-1.287678382,2.871523371,0,0,543-FRA,1,31.24441374,Yes,1,Y,FRA-9,-5,32.2959639,-64.8437115,5
545,JPN,0.051288929,0.00762928,-0.008728855,9.821820564,36.68859558,2,167.9741866,5,1,196.9220309,-10.5080787,68.87200076,55.38946006,0.01852982,-0.584720329,2.060469997,159.0405723,1.503887807,-0.429938984,0,-1.553942741,7.837309101,6.181728876,1.823222949,-6.754331382,1.960009227,-6.754331382,1.561783158,0,296.1960438,7.025444215,1.250423222,6.999882659,2.490408848,0,-2.499959586,-1.499974855,0.944703848,-5.262911765,1.475749562,89.93549137,17.79813084,116.2371702,5.264343543,-1.933768921,343.635751,7.289633797,0,1.756638637,17.53445481,7.814059137,5.20038864,8.081868293,0,0,545-JPN,1,0.378005679,No,0,N,X,0,32.2880665,-64.8394832,3
487,JPN,0.070091225,-0.002955755,-0.000203246,28.20542156,33.68139381,2,161.469292,5,6,196.9220309,-10.51013971,68.87200076,71.26268991,-4.869144956,-6.195271433,31.59437531,159.0405723,20.50945469,15.97128064,0,-1.553942741,4.318119018,6.139725774,1.823222949,-6.754331382,31.45949615,-6.754331382,25.06769242,0,296.086187,4.984304507,20.07015229,4.999916185,15.62309467,0,-15.62309467,-1.499974855,15.16314802,-5.536907365,25.40971073,89.95746409,17.7541837,116.2811156,5.264343543,-4.558678707,343.5917919,5.527295154,0,-13.82804582,248.8661933,4.312974605,5.20038864,4.854155252,0,0,487-JPN,1,4.474074106,No,0,N,X,0,32.288811,-64.8399842,3
487,USA,0.437999457,0.099389948,0.399774045,47.10136701,46.52393761,2,124.40191,5,1,17.92996716,-10.72218891,68.87200076,47.99659307,7.628212251,7.224204,-20.24137318,126.4106686,-5.196094159,0.954717652,0,6.377634923,7.819624887,6.261645077,2.672955258,7.40935933,-20.03951035,7.40935933,-14.05906758,0,10.15152575,2.97261508,-7.835280535,2.999949711,21.19609019,0,20.81409308,6.34926744,-0.988589734,-4.934917116,-12.91884861,4.306707906,350.6890688,18.41337379,-1.053732343,5.961676829,311.7309539,2.889803306,0,25.72779435,100.021099,7.848629286,-1.031724513,7.769442634,0,0,487-USA,1,12.99013184,Yes,1,N,X,0,32.2881347,-64.8421562,3
488,DEN,1.133185744,0.990493536,1.076601148,139.939115,54.34339828,2,21.78163377,5,1,237.4841748,-10.26785412,68.87200076,66.63531871,3.772424469,3.261744245,-23.90188842,128.058643,-16.85768722,-12.72850575,0,2.506633962,1.313007285,6.524794764,1.288902693,2.435462537,-24.03967894,2.435462537,-20.43304195,0,263.8737581,7.019273566,-16.8027947,6.999882659,11.17338267,0,11.17338267,2.580767555,-12.53240077,-0.713087544,-20.65038028,53.9217412,206.5462046,109.0739751,0.122704949,4.139213738,292.4166815,5.626296612,0,22.67036603,193.7579185,1.121487393,0.071171518,-0.262507675,0,0,488-DEN,1,44.59075697,Yes,1,N,X,0,32.289684,-64.8462579,4
497,USA,0.455093414,-0.302048832,-0.21655184,93.804493,7.509085751,2,102.2572824,5,1,18.41337379,-9.953558692,68.87200076,45.03776537,10.14917872,9.861463836,-20.13929259,126.4326482,-0.128648854,0.133456067,0,6.175036998,7.808352514,6.260762275,2.526764664,7.296544241,-20.13929259,7.296544241,-10.2778279,0,9.382471207,2.970802092,-0.128648854,2.999949711,20.27274936,0,20.27274936,6.331195186,0.133456067,-8.740853482,-10.2778279,4.043031868,350.3375053,22.45640524,-1.03566009,0.262104908,229.1344461,6.733739215,0,5.342393823,100.5923965,7.846817578,-1.12150767,11.60975491,0,0,497-USA,1,2.797126758,Yes,1,N,X,0,32.2880935,-64.841673,3
227,JPN,0.828712344,0.890907645,0.858078957,-30.64200105,46.71955261,2,217.3983643,1,5,179.9149282,6.090791737,68.87200076,70.6910987,-8.13294957,-10.1092409,19.82349708,94.17628069,1.599941824,-8.125022282,0,-1.13224206,6.999882659,-10.51366152,2.605233932,7.474952197,19.91958077,-7.474952197,9.612414648,0,302.6560913,3.000918104,1.553576152,2.911469306,27.94851937,0,-27.9479832,-1.112157248,-6.35926641,-1.296219534,9.723516213,90.83637966,324.9367148,298.4372747,6.387717136,-9.705793579,168.1154212,1.95193573,0,-15.40539605,162.1167939,6.955988021,6.342710031,5.907005434,0,0,227-JPN,1,29.59968952,Yes,1,N,X,0,32.290727,-64.8457349,3
228,ESP,1.074315667,1.034883738,0.970385671,16.39968035,54.33046188,2,222.2302997,1,5,157.766141,6.455957129,68.87200076,73.5070286,-7.810998358,-7.068614852,21.07100211,335.0223361,6.201658941,-1.595124086,0,-1.105278074,4.999916185,-10.51165772,2.683682497,7.577920714,20.97965516,-7.577920714,14.98286347,0,237.3303863,2.583003161,7.000366321,2.524926703,22.66612619,0,-22.67639538,-1.057348395,-2.137386678,-1.223133415,14.0126573,43.98994605,218.0600457,149.987703,6.442525562,-7.796783027,36.47518068,1.497021332,0,33.14229766,192.7471597,4.996387965,6.472642854,3.908606062,0,0,228-ESP,1,30.6996,Yes,1,N,X,0,32.292484,-64.8460862,3
228,USA,0.433310419,0.496325552,0.400941312,-49.50173454,40.32268066,2,215.5054047,5,5,171.4333495,-11.28025549,68.87200076,75.64839536,-7.640990681,-7.734137386,18.38366759,128.4980974,2.695369805,-7.238542275,0,1.619949369,2.941688838,-10.45812355,2.633918166,2.027937806,15.23960004,-2.027937806,8.769063017,0,157.9639023,3.099523197,2.035248029,3.094920716,25.62220987,0,-25.27055758,1.63477803,-5.372513249,-0.909476294,10.56056614,184.9247626,161.9410122,14.63401839,3.660756853,-9.895429513,110.5022155,1.687798441,0,-17.69417707,161.5454896,2.961578775,3.647887069,1.524483068,0,0,228-USA,1,28.83253714,Yes,1,Y,USA-4,-3,32.2896204,-64.8501252,3
229,FRA,1.320454121,1.337643504,-0.858076155,-41.01354768,36.50566292,2,220.566329,2,5,296.2399755,2.029353363,68.87200076,69.0771933,-10.3977609,-10.49038339,20.07831437,287.1431744,-0.820027496,-11.51739197,0,-0.406633231,-1.892545314,-10.2599772,2.513348465,5.839963285,19.9995657,-5.839963285,9.505411197,0,349.832126,1.301129906,-0.886030602,1.317235812,31.59570719,0,-31.57576304,-0.436105337,-11.9520507,-1.928968365,9.587453722,215.2694763,148.1859128,182.4198454,5.47548262,-10.68761961,231.6613292,0.915818551,0,-18.07182506,166.687174,0.856325576,5.433330107,0.415160802,0,0,229-FRA,1,32.4602513,Yes,1,Y,FRA-4,-7,32.2911587,-64.8491045,3
232,GBR,1.102115989,1.014169931,-0.859481871,-38.22819995,34.70359612,2,216.143399,1,5,164.0943659,6.493031396,68.87200076,71.71660379,-7.54270682,-7.220976736,19.89480426,127.7729908,5.111293518,-2.474199528,0,-1.497098385,6.999882659,-10.39467963,2.174878014,7.343952584,19.99954692,-7.343952584,12.29260478,0,315.5542479,1.740201893,4.326739143,1.81767278,22.36900443,0,-22.38749546,-1.499974855,-4.260440205,-0.400441264,12.6636403,332.6272619,51.81233289,155.4370055,5.948223918,-7.623811048,187.9570388,-0.182569903,0,-14.35828024,176.2234568,6.981010419,5.846854519,5.056418498,0,0,232-GBR,1,30.87683766,Yes,1,Y,GBR-4,-10,32.2881479,-64.8500887,3
233,AUS,0.869702518,1.001073003,0.815767348,-28.66692208,38.18838043,2,214.9594267,1,5,302.8758322,6.323091593,68.87200076,69.14864391,-7.281277915,-6.688843955,21.22509971,354.9518445,7.255567375,-0.095716383,0,-1.266459439,4.999916185,-10.51242184,2.498156203,7.529230857,21.03966179,-7.529230857,14.37753283,0,119.7308802,2.25642044,7.273844961,2.11891059,21.32081798,0,-21.33108888,-1.19425228,-0.448911782,-0.948086072,14.53662843,304.6117111,139.6164432,236.6491978,6.305622104,-7.360965732,325.6178759,0.931627878,0,-19.63201102,111.7986264,5.006779671,6.262771632,3.683801911,0,0,233-AUS,1,32.90944072,Yes,1,Y,AUS-4,-8,32.2880177,-64.8495745,3
460,ESP,0.740886629,0.710990608,0.812510252,140.2181283,94.01925888,2,35.93639828,5,1,313.994178,-10.30626283,68.87200076,69.65614063,3.0271138,2.776562825,-29.74492401,162.6221733,-23.93074426,-20.17131764,0,3.615958496,1.996083084,6.193839228,1.752176602,3.727563787,-29.49956312,3.727563787,-27.08982457,0,104.8771312,6.971813996,-23.88215429,6.999882659,9.573606367,0,9.583778226,3.682501187,-20.21025655,-0.681500587,-26.96836161,88.17764656,39.59534769,168.4889643,-0.05165526,3.780101175,143.4617168,5.5476393,0,84.04285494,217.8403185,1.972454899,-0.111605204,0.548279775,0,0,460-ESP,1,43.61095945,Yes,1,N,X,0,32.287759,-64.847831,4
460,NZL,1.10934639,1.107393503,0.993994355,-146.9890041,34.88564301,2,316.4886724,1,5,319.9268803,6.266806566,68.87200076,66.55651882,-2.997186046,0.143985244,29.97719483,240.3626351,27.09327723,27.25711981,0,-0.326339502,6.999882659,-10.45235118,1.703712355,4.060103926,32.319516,-4.060103926,31.04308683,0,81.21220599,1.635407688,29.38552628,1.576200727,2.720075879,0,-2.646745261,-0.317995945,27.49770468,-1.795970068,30.14324015,247.6796528,36.34334095,50.80157759,3.668298235,0.206455581,223.5752732,1.29160478,0,-23.40849775,36.34334095,7.026193828,3.733764318,6.682465412,0,0,460-NZL,1,41.59589514,Yes,1,N,X,0,32.2894237,-64.8470617,4
461,FRA,0.934320569,1.055491328,-0.85936743,-142.7962378,39.14041443,2,315.323688,1,5,293.6911129,6.305704493,68.87200076,67.43807085,-3.543439602,-3.413885215,28.50580475,85.18932269,21.56913463,17.67724845,0,-0.251033624,6.999882659,-10.2852378,1.499086077,3.500239296,28.32450421,-3.500239296,25.3706984,0,24.8514623,1.835993055,22.44580649,1.933488883,10.82855544,0,-10.83857875,-0.217675848,19.33103532,-1.360124064,25.0919191,215.0497491,157.1508912,262.7531427,3.310983932,-3.881254142,231.9909269,1.085631995,0,-31.26664234,60.73337274,6.983668643,3.249205725,6.227876622,0,0,461-FRA,1,42.12533165,Yes,1,N,X,0,32.2878229,-64.8458252,4
41,AUS,0.988630593,0.988203526,0.95594728,136.4608958,57.96186905,2,20.75465165,5,1,263.8078331,-9.960669772,68.87200076,66.33376586,1.347771027,1.171418531,-21.78092856,322.0143228,-19.25142605,-18.2398665,0,3.605807127,1.708711626,6.239583139,2.023675555,3.164263145,-21.51968236,3.164263145,-20.37832701,0,119.3793031,6.996322849,-19.1613222,6.999882659,3.541063124,0,3.530752099,3.662281266,-17.83825991,-0.954029938,-20.59919655,191.8242919,193.4942322,275.5414151,0.461441497,1.011562542,12.56855638,5.88789926,0,12.44714891,55.54774286,1.666229984,0.441544036,0.565055093,0,0,41-AUS,1,47.94356071,Yes,1,N,X,0,32.281884,-64.8417992,1
421,DEN,1.152296662,1.178674817,1.087560415,-146.0712725,38.70154839,2,320.2926233,1,5,230.496782,6.422990794,68.87200076,68.48143688,-1.1402321,-1.706607821,23.81833471,128.0806226,20.97149479,19.20732694,0,-0.103917286,6.999882659,-10.15140707,1.297778631,2.803391808,24.03967894,-2.803391808,22.48736648,0,89.73773007,1.539012908,20.92489241,1.434334603,4.611006494,0,-4.621115601,-0.004401223,19.08689533,-0.873862407,22.12206918,53.85582304,45.17648651,89.95746409,2.692576044,-1.774275573,292.2408998,0.295018389,0,-21.70335639,212.6107432,6.980756848,2.699474535,5.754777593,0,0,421-DEN,1,43.84471932,Yes,1,N,X,0,32.2797455,-64.8444007,4
456,NZL,1.029954076,0.983874321,0.977777541,-145.081783,45.88639412,2,321.3456199,1,5,329.3752723,6.26768766,68.87200076,67.34140318,-0.452045505,-0.477777122,30.65422709,240.2967374,29.73552566,29.37238158,0,-0.084241412,6.999882659,-10.45676861,1.622828081,3.414138999,30.43953717,-3.414138999,29.92999481,0,81.32207641,1.532335865,29.26830999,1.498483313,1.281844547,0,-1.282018183,-0.085011129,28.51470619,-0.759065069,30.17648609,247.635721,36.34334095,50.80157759,3.435313439,-0.352195556,223.4873823,0.199166889,0,-27.61794504,36.38728639,7.026193828,3.32989758,5.689482265,0,0,456-NZL,1,43.1785098,Yes,1,N,X,0,32.2888312,-64.8464547,4
495,NZL,0.544868767,0.414643705,0.861256361,128.6844249,50.34067383,2,45.7322351,5,1,188.7920158,-10.56032623,68.87200076,66.95368749,2.814779867,2.127596456,-32.72587811,240.2527783,-27.78350029,-25.95464201,0,4.892372722,2.981679595,6.189967365,1.719423177,6.345898876,-32.4395156,6.345898876,-31.444258,0,81.51983088,4.982538476,-30.15182228,4.999916185,6.771235673,0,6.771235673,4.847486853,-28.67984821,-0.987460725,-30.58715122,247.8993937,29.48776738,50.84552303,-1.497184616,1.828859136,223.3775119,3.515753858,0,23.33411187,166.1598288,3.189129302,-1.453526367,1.722419176,0,0,495-NZL,1,27.51260527,Yes,1,Y,NZL-6,10,32.2939789,-64.849305,4
691,DEN,0.825672865,0.835103512,0.775200069,52.44190216,47.64452591,2,134.1447514,5,2,233.0895764,-10.15036462,68.87200076,67.02093753,2.661193032,3.155401828,-20.24137147,16.21607462,-14.41456783,-10.61249948,0,6.210701684,3.593203294,-7.349823132,2.475327363,7.470748216,-20.03971868,7.470748216,-17.22657378,0,0.856947016,-0.82279591,-14.39501129,-0.711707579,9.628871989,0,9.618663418,6.26810174,-11.06414233,-0.649708725,-17.0757615,53.52622885,221.8833534,69.47862401,-1.23177275,3.802068771,293.9767787,-2.472958781,0,17.98408958,331.1770489,3.483516432,-1.260046852,1.826136665,0,0,691-DEN,1,28.31264398,Yes,1,Y,DEN-9,-6,32.2837437,-64.8380859,5
785,DEN,1.236553431,1.108016491,1.031247497,-117.2720804,30.89802475,2,305.3528959,1,5,174.4216802,6.421816002,68.87200076,63.07863431,-2.064733316,0.413511979,21.86374631,26.23576235,20.07946696,21.35547778,0,-0.542413657,6.999882659,-10.16605441,0.95701409,2.9988556,22.0396971,-2.9988556,22.0396971,0,0.329594994,1.193119109,22.0396971,1.213064862,0.508269381,0,-0.49794507,-0.489322756,22.0396971,-2.937130327,22.26693408,53.10874036,161.721285,229.8815186,2.41755122,1.153276161,295.4709236,1.957693366,0,-23.24446905,303.3152865,6.993331227,2.45644189,7.774112776,0,0,785-DEN,1,40.17106812,Yes,1,N,X,0,32.275525,-64.8461804,6
207,ESP,0.803701878,0.915037513,0.859340966,12.00116061,50.6713932,2,217.7223612,1,5,98.74666079,6.45742562,68.87200076,72.11062375,-7.416116094,-6.543903498,21.06073633,335.3299405,7.120071363,0.114362406,0,0.04729883,4.999916185,-10.57581625,2.654405318,5.21421337,20.97965516,-5.21421337,15.43591163,0,237.3962839,3.177301976,8.056478772,3.122788529,20.94637335,0,-20.93682646,0.069917698,-0.39093124,-0.136679262,14.51683284,43.92402789,218.1479502,149.9437576,5.315259615,-6.976806438,36.51912611,0.878539859,0,32.19626865,192.7471597,4.998189428,5.261512003,2.701227972,0,0,207-ESP,1,27.7707648,Yes,1,Y,ESP-5,10,32.2944989,-64.843918,3
451,FRA,0.936399639,0.990380526,-0.860229611,-148.5504126,38.85820656,2,320.30265,1,5,24.25819206,6.30776593,68.87200076,67.80477004,-2.276790626,-2.873961962,28.52759988,85.36510444,23.38775276,20.99705848,0,-0.298389914,6.999882659,-10.28817478,1.508047605,3.612875092,28.32450421,-3.612875092,25.82915094,0,24.80751686,1.486065282,23.35822243,1.455892494,7.530542253,0,-7.541448358,-0.274279693,20.72688693,-1.530067282,25.66454338,215.0058037,157.2827275,262.7091836,3.367587845,-2.390695556,231.9250019,0.90226212,0,-25.28148247,60.73337274,6.981864193,3.314485045,6.401678469,0,0,451-FRA,1,41.60531242,Yes,1,N,X,0,32.2864947,-64.8442222,4
465,DEN,0.867917895,0.737014234,0.829349041,132.0494133,55.48347702,2,39.24834335,5,1,237.7478474,-10.32131144,68.87200076,69.49643031,3.057672707,2.707869051,-23.90188842,128.058643,-18.11613762,-15.50546857,0,3.725434902,1.503990686,6.525966141,1.298913616,4.853042358,-24.03967894,4.853042358,-21.01371048,0,200.2399456,6.995854555,-17.96793447,6.999882659,8.396418995,0,8.396418995,3.773564684,-14.38507336,-1.457712313,-21.19401894,53.63609244,206.59015,109.3376477,-1.08538995,2.630877237,292.2628657,6.239064472,0,23.86053162,212.3470706,1.58491242,-1.127607563,0.82992508,0,0,465-DEN,1,37.45456106,Yes,1,Y,DEN-6,9,32.2856117,-64.8485202,4
